epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041971614,2025-04-07T19.06.11.614,210.306,0.310,-0.836,-0.151
1744041971635,2025-04-07T19.06.11.635,210.327,0.307,-0.855,-0.209
1744041971655,2025-04-07T19.06.11.655,210.347,0.292,-0.915,-0.280
1744041971676,2025-04-07T19.06.11.676,210.368,0.283,-1.005,-0.408
1744041971695,2025-04-07T19.06.11.695,210.387,0.303,-1.097,-0.524
1744041971715,2025-04-07T19.06.11.715,210.407,0.295,-1.111,-0.624
1744041971736,2025-04-07T19.06.11.736,210.428,0.282,-1.141,-0.736
1744041971756,2025-04-07T19.06.11.756,210.448,0.261,-1.220,-0.804
1744041971777,2025-04-07T19.06.11.777,210.469,0.226,-1.259,-0.787
1744041971796,2025-04-07T19.06.11.796,210.488,0.156,-1.206,-0.724
1744041971816,2025-04-07T19.06.11.816,210.508,0.093,-1.133,-0.709
1744041971837,2025-04-07T19.06.11.837,210.529,0.088,-1.166,-0.662
1744041971857,2025-04-07T19.06.11.857,210.549,0.029,-1.142,-0.570
1744041971878,2025-04-07T19.06.11.878,210.570,-0.067,-1.031,-0.487
1744041971898,2025-04-07T19.06.11.898,210.590,-0.079,-0.990,-0.407
1744041971918,2025-04-07T19.06.11.918,210.610,-0.069,-0.937,-0.312
1744041971938,2025-04-07T19.06.11.938,210.630,-0.082,-0.943,-0.265
1744041971959,2025-04-07T19.06.11.959,210.651,-0.106,-0.938,-0.280
1744041971979,2025-04-07T19.06.11.979,210.671,-0.113,-0.879,-0.297
1744041972000,2025-04-07T19.06.12.000,210.692,-0.078,-0.781,-0.304
1744041972020,2025-04-07T19.06.12.020,210.712,-0.056,-0.760,-0.281
1744041972039,2025-04-07T19.06.12.039,210.731,-0.028,-0.773,-0.270
1744041972060,2025-04-07T19.06.12.060,210.752,-0.003,-0.775,-0.270
1744041972080,2025-04-07T19.06.12.080,210.772,0.063,-0.784,-0.249
1744041972101,2025-04-07T19.06.12.101,210.793,0.083,-0.682,-0.244
1744041972121,2025-04-07T19.06.12.121,210.813,0.112,-0.639,-0.247
1744041972142,2025-04-07T19.06.12.142,210.834,0.156,-0.641,-0.232
1744041972161,2025-04-07T19.06.12.161,210.853,0.237,-0.629,-0.190
1744041972181,2025-04-07T19.06.12.181,210.873,0.223,-0.606,-0.143
1744041972202,2025-04-07T19.06.12.202,210.894,0.155,-0.532,-0.139
1744041972222,2025-04-07T19.06.12.222,210.914,0.205,-0.579,-0.175
1744041972243,2025-04-07T19.06.12.243,210.935,0.270,-0.698,-0.213
1744041972262,2025-04-07T19.06.12.262,210.954,0.279,-0.875,-0.259
1744041972282,2025-04-07T19.06.12.282,210.974,0.278,-1.073,-0.359
1744041972303,2025-04-07T19.06.12.303,210.995,0.273,-1.079,-0.549
1744041972323,2025-04-07T19.06.12.323,211.015,0.317,-1.179,-0.720
1744041972344,2025-04-07T19.06.12.344,211.036,0.364,-1.266,-0.752
1744041972364,2025-04-07T19.06.12.364,211.056,0.291,-1.325,-0.688
1744041972383,2025-04-07T19.06.12.383,211.075,0.202,-1.124,-0.652
1744041972404,2025-04-07T19.06.12.404,211.096,0.155,-1.044,-0.682
1744041972424,2025-04-07T19.06.12.424,211.116,0.171,-1.097,-0.680
1744041972445,2025-04-07T19.06.12.445,211.137,0.130,-1.060,-0.606
1744041972465,2025-04-07T19.06.12.465,211.157,0.035,-0.983,-0.544
1744041972486,2025-04-07T19.06.12.486,211.178,-0.027,-0.937,-0.552
1744041972505,2025-04-07T19.06.12.505,211.197,-0.015,-0.979,-0.560
1744041972525,2025-04-07T19.06.12.525,211.217,-0.010,-1.031,-0.480
1744041972546,2025-04-07T19.06.12.546,211.238,-0.086,-1.197,-0.361
1744041972566,2025-04-07T19.06.12.566,211.258,-0.173,-1.002,-0.308
1744041972587,2025-04-07T19.06.12.587,211.279,-0.164,-0.903,-0.331
1744041972607,2025-04-07T19.06.12.607,211.299,-0.088,-0.964,-0.334
1744041972627,2025-04-07T19.06.12.627,211.319,-0.072,-0.886,-0.318
1744041972647,2025-04-07T19.06.12.647,211.339,-0.083,-0.789,-0.318
1744041972668,2025-04-07T19.06.12.668,211.360,-0.004,-0.762,-0.316
1744041972688,2025-04-07T19.06.12.688,211.380,0.071,-0.709,-0.266
1744041972709,2025-04-07T19.06.12.709,211.401,0.073,-0.567,-0.241
1744041972728,2025-04-07T19.06.12.728,211.420,0.104,-0.506,-0.270
1744041972748,2025-04-07T19.06.12.748,211.440,0.161,-0.545,-0.286
1744041972769,2025-04-07T19.06.12.769,211.461,0.209,-0.615,-0.267
1744041972789,2025-04-07T19.06.12.789,211.481,0.239,-0.686,-0.273
1744041972810,2025-04-07T19.06.12.810,211.502,0.285,-0.757,-0.275
1744041972830,2025-04-07T19.06.12.830,211.522,0.302,-0.702,-0.255
1744041972849,2025-04-07T19.06.12.849,211.541,0.338,-0.655,-0.254
1744041972870,2025-04-07T19.06.12.870,211.562,0.396,-0.825,-0.288
1744041972890,2025-04-07T19.06.12.890,211.582,0.393,-0.945,-0.323
1744041972911,2025-04-07T19.06.12.911,211.603,0.380,-1.059,-0.364
1744041972931,2025-04-07T19.06.12.931,211.623,0.338,-1.106,-0.445
1744041972952,2025-04-07T19.06.12.952,211.644,0.338,-1.168,-0.533
1744041972971,2025-04-07T19.06.12.971,211.663,0.318,-1.221,-0.593
1744041972991,2025-04-07T19.06.12.991,211.683,0.251,-1.201,-0.608
1744041973012,2025-04-07T19.06.13.012,211.704,0.180,-1.204,-0.588
1744041973032,2025-04-07T19.06.13.032,211.724,0.158,-1.163,-0.539
1744041973053,2025-04-07T19.06.13.053,211.745,0.103,-1.086,-0.482
1744041973072,2025-04-07T19.06.13.072,211.764,0.035,-0.985,-0.473
1744041973092,2025-04-07T19.06.13.092,211.784,0.010,-1.013,-0.458
1744041973113,2025-04-07T19.06.13.113,211.805,-0.004,-1.072,-0.429
1744041973133,2025-04-07T19.06.13.133,211.825,-0.000,-1.088,-0.384
1744041973154,2025-04-07T19.06.13.154,211.846,-0.053,-0.999,-0.321
1744041973174,2025-04-07T19.06.13.174,211.866,-0.112,-0.797,-0.294
1744041973193,2025-04-07T19.06.13.193,211.885,-0.043,-0.770,-0.307
1744041973214,2025-04-07T19.06.13.214,211.906,-0.002,-0.744,-0.329
1744041973234,2025-04-07T19.06.13.234,211.926,0.015,-0.730,-0.344
1744041973255,2025-04-07T19.06.13.255,211.947,0.067,-0.686,-0.342
1744041973275,2025-04-07T19.06.13.275,211.967,0.129,-0.670,-0.318
1744041973296,2025-04-07T19.06.13.296,211.988,0.154,-0.646,-0.296
1744041973315,2025-04-07T19.06.13.315,212.007,0.192,-0.692,-0.282
1744041973336,2025-04-07T19.06.13.336,212.028,0.240,-0.704,-0.289
1744041973356,2025-04-07T19.06.13.356,212.048,0.302,-0.714,-0.295
1744041973377,2025-04-07T19.06.13.377,212.069,0.332,-0.662,-0.273
1744041973397,2025-04-07T19.06.13.397,212.089,0.330,-0.524,-0.244
1744041973418,2025-04-07T19.06.13.418,212.110,0.374,-0.640,-0.254
1744041973437,2025-04-07T19.06.13.437,212.129,0.404,-0.861,-0.278
1744041973457,2025-04-07T19.06.13.457,212.149,0.408,-0.997,-0.304
1744041973478,2025-04-07T19.06.13.478,212.170,0.396,-1.020,-0.336
1744041973498,2025-04-07T19.06.13.498,212.190,0.373,-1.092,-0.385
1744041973519,2025-04-07T19.06.13.519,212.211,0.344,-1.108,-0.465
1744041973538,2025-04-07T19.06.13.538,212.230,0.321,-1.108,-0.540
1744041973558,2025-04-07T19.06.13.558,212.250,0.307,-1.151,-0.536
1744041973579,2025-04-07T19.06.13.579,212.271,0.252,-1.182,-0.493
1744041973599,2025-04-07T19.06.13.599,212.291,0.210,-1.119,-0.478
1744041973620,2025-04-07T19.06.13.620,212.312,0.168,-1.084,-0.506
1744041973640,2025-04-07T19.06.13.640,212.332,0.141,-1.057,-0.511
1744041973659,2025-04-07T19.06.13.659,212.351,0.106,-1.010,-0.472
1744041973680,2025-04-07T19.06.13.680,212.372,0.056,-0.951,-0.392
1744041973700,2025-04-07T19.06.13.700,212.392,0.048,-0.947,-0.297
1744041973721,2025-04-07T19.06.13.721,212.413,0.030,-0.961,-0.239
1744041973741,2025-04-07T19.06.13.741,212.433,-0.035,-0.945,-0.250
1744041973762,2025-04-07T19.06.13.762,212.454,-0.030,-0.878,-0.317
1744041973781,2025-04-07T19.06.13.781,212.473,-0.023,-0.854,-0.343
1744041973801,2025-04-07T19.06.13.801,212.493,-0.000,-0.821,-0.336
1744041973822,2025-04-07T19.06.13.822,212.514,0.012,-0.751,-0.340
1744041973842,2025-04-07T19.06.13.842,212.534,0.048,-0.670,-0.338
1744041973863,2025-04-07T19.06.13.863,212.555,0.090,-0.619,-0.327
1744041973882,2025-04-07T19.06.13.882,212.574,0.138,-0.635,-0.359
1744041973902,2025-04-07T19.06.13.902,212.594,0.209,-0.674,-0.357
1744041973923,2025-04-07T19.06.13.923,212.615,0.210,-0.643,-0.287
1744041973943,2025-04-07T19.06.13.943,212.635,0.277,-0.731,-0.266
1744041973964,2025-04-07T19.06.13.964,212.656,0.337,-0.745,-0.260
1744041973984,2025-04-07T19.06.13.984,212.676,0.366,-0.751,-0.255
1744041974003,2025-04-07T19.06.14.003,212.695,0.376,-0.832,-0.264
1744041974024,2025-04-07T19.06.14.024,212.716,0.390,-0.829,-0.283
1744041974044,2025-04-07T19.06.14.044,212.736,0.430,-0.771,-0.261
1744041974065,2025-04-07T19.06.14.065,212.757,0.415,-0.833,-0.237
1744041974086,2025-04-07T19.06.14.086,212.778,0.339,-1.014,-0.297
1744041974106,2025-04-07T19.06.14.106,212.798,0.352,-1.148,-0.416
1744041974125,2025-04-07T19.06.14.125,212.817,0.360,-1.192,-0.503
1744041974146,2025-04-07T19.06.14.146,212.838,0.284,-1.180,-0.543
1744041974166,2025-04-07T19.06.14.166,212.858,0.196,-1.131,-0.610
1744041974187,2025-04-07T19.06.14.187,212.879,0.174,-1.119,-0.680
1744041974207,2025-04-07T19.06.14.207,212.899,0.168,-1.167,-0.660
1744041974228,2025-04-07T19.06.14.228,212.920,0.162,-1.207,-0.578
1744041974247,2025-04-07T19.06.14.247,212.939,0.075,-1.105,-0.509
1744041974267,2025-04-07T19.06.14.267,212.959,-0.019,-0.890,-0.535
1744041974288,2025-04-07T19.06.14.288,212.980,-0.052,-0.959,-0.554
1744041974308,2025-04-07T19.06.14.308,213.000,-0.051,-1.071,-0.509
1744041974329,2025-04-07T19.06.14.329,213.021,-0.088,-0.942,-0.445
1744041974348,2025-04-07T19.06.14.348,213.040,-0.070,-0.829,-0.349
1744041974368,2025-04-07T19.06.14.368,213.060,-0.035,-0.704,-0.258
1744041974389,2025-04-07T19.06.14.389,213.081,-0.005,-0.710,-0.216
1744041974409,2025-04-07T19.06.14.409,213.101,0.063,-0.688,-0.231
1744041974430,2025-04-07T19.06.14.430,213.122,0.108,-0.649,-0.275
1744041974450,2025-04-07T19.06.14.450,213.142,0.114,-0.539,-0.232
1744041974469,2025-04-07T19.06.14.469,213.161,0.190,-0.517,-0.232
1744041974490,2025-04-07T19.06.14.490,213.182,0.256,-0.743,-0.295
1744041974510,2025-04-07T19.06.14.510,213.202,0.297,-0.589,-0.295
1744041974531,2025-04-07T19.06.14.531,213.223,0.358,-0.596,-0.284
1744041974551,2025-04-07T19.06.14.551,213.243,0.427,-0.742,-0.280
1744041974572,2025-04-07T19.06.14.572,213.264,0.427,-0.846,-0.330
1744041974591,2025-04-07T19.06.14.591,213.283,0.413,-0.899,-0.418
1744041974611,2025-04-07T19.06.14.611,213.303,0.435,-0.945,-0.493
1744041974632,2025-04-07T19.06.14.632,213.324,0.366,-1.052,-0.528
1744041974652,2025-04-07T19.06.14.652,213.344,0.309,-1.158,-0.577
1744041974673,2025-04-07T19.06.14.673,213.365,0.328,-1.173,-0.585
1744041974692,2025-04-07T19.06.14.692,213.384,0.286,-1.130,-0.560
1744041974712,2025-04-07T19.06.14.712,213.404,0.228,-1.104,-0.547
1744041974733,2025-04-07T19.06.14.733,213.425,0.181,-1.102,-0.548
1744041974753,2025-04-07T19.06.14.753,213.445,0.144,-1.094,-0.536
1744041974774,2025-04-07T19.06.14.774,213.466,0.091,-1.104,-0.519
1744041974794,2025-04-07T19.06.14.794,213.486,0.033,-1.075,-0.498
1744041974814,2025-04-07T19.06.14.814,213.506,0.006,-1.084,-0.417
1744041974834,2025-04-07T19.06.14.834,213.526,-0.026,-0.989,-0.316
1744041974855,2025-04-07T19.06.14.855,213.547,-0.045,-0.800,-0.269
1744041974875,2025-04-07T19.06.14.875,213.567,-0.036,-0.742,-0.271
1744041974896,2025-04-07T19.06.14.896,213.588,-0.020,-0.791,-0.278
1744041974916,2025-04-07T19.06.14.916,213.608,-0.003,-0.780,-0.274
1744041974935,2025-04-07T19.06.14.935,213.627,0.017,-0.654,-0.240
1744041974956,2025-04-07T19.06.14.956,213.648,0.092,-0.546,-0.202
1744041974976,2025-04-07T19.06.14.976,213.668,0.145,-0.567,-0.250
1744041974997,2025-04-07T19.06.14.997,213.689,0.180,-0.546,-0.301
1744041975017,2025-04-07T19.06.15.017,213.709,0.196,-0.739,-0.401
1744041975038,2025-04-07T19.06.15.038,213.730,0.218,-0.671,-0.409
1744041975057,2025-04-07T19.06.15.057,213.749,0.294,-0.863,-0.339
1744041975077,2025-04-07T19.06.15.077,213.769,0.350,-0.958,-0.239
1744041975098,2025-04-07T19.06.15.098,213.790,0.371,-0.893,-0.248
1744041975118,2025-04-07T19.06.15.118,213.810,0.366,-0.721,-0.292
1744041975139,2025-04-07T19.06.15.139,213.831,0.390,-0.736,-0.304
1744041975158,2025-04-07T19.06.15.158,213.850,0.387,-0.866,-0.325
1744041975178,2025-04-07T19.06.15.178,213.870,0.359,-1.028,-0.390
1744041975199,2025-04-07T19.06.15.199,213.891,0.360,-1.158,-0.474
1744041975219,2025-04-07T19.06.15.219,213.911,0.318,-1.189,-0.558
1744041975240,2025-04-07T19.06.15.240,213.932,0.259,-1.202,-0.648
1744041975260,2025-04-07T19.06.15.260,213.952,0.219,-1.226,-0.699
1744041975279,2025-04-07T19.06.15.279,213.971,0.176,-1.230,-0.656
1744041975300,2025-04-07T19.06.15.300,213.992,0.150,-1.179,-0.521
1744041975320,2025-04-07T19.06.15.320,214.012,0.003,-1.023,-0.447
1744041975341,2025-04-07T19.06.15.341,214.033,0.013,-1.031,-0.453
1744041975361,2025-04-07T19.06.15.361,214.053,-0.058,-0.973,-0.449
1744041975382,2025-04-07T19.06.15.382,214.074,-0.096,-0.970,-0.397
1744041975401,2025-04-07T19.06.15.401,214.093,-0.116,-0.985,-0.323
1744041975421,2025-04-07T19.06.15.421,214.113,-0.146,-0.811,-0.286
1744041975442,2025-04-07T19.06.15.442,214.134,-0.093,-0.776,-0.266
1744041975462,2025-04-07T19.06.15.462,214.154,-0.078,-0.811,-0.268
1744041975483,2025-04-07T19.06.15.483,214.175,-0.039,-0.811,-0.300
1744041975503,2025-04-07T19.06.15.503,214.195,0.042,-0.747,-0.289
1744041975523,2025-04-07T19.06.15.523,214.215,0.091,-0.747,-0.242
1744041975543,2025-04-07T19.06.15.543,214.235,0.087,-0.727,-0.242
1744041975564,2025-04-07T19.06.15.564,214.256,0.144,-0.652,-0.311
1744041975584,2025-04-07T19.06.15.584,214.276,0.179,-0.700,-0.367
1744041975605,2025-04-07T19.06.15.605,214.297,0.188,-0.605,-0.362
1744041975624,2025-04-07T19.06.15.624,214.316,0.237,-0.601,-0.350
1744041975644,2025-04-07T19.06.15.644,214.336,0.318,-0.729,-0.328
1744041975665,2025-04-07T19.06.15.665,214.357,0.386,-0.774,-0.319
1744041975685,2025-04-07T19.06.15.685,214.377,0.423,-0.799,-0.319
1744041975706,2025-04-07T19.06.15.706,214.398,0.437,-0.847,-0.332
1744041975726,2025-04-07T19.06.15.726,214.418,0.416,-0.922,-0.372
1744041975745,2025-04-07T19.06.15.745,214.437,0.435,-0.990,-0.440
1744041975766,2025-04-07T19.06.15.766,214.458,0.413,-1.025,-0.497
1744041975786,2025-04-07T19.06.15.786,214.478,0.362,-1.078,-0.559
1744041975807,2025-04-07T19.06.15.807,214.499,0.307,-1.145,-0.637
1744041975827,2025-04-07T19.06.15.827,214.519,0.306,-1.187,-0.654
1744041975848,2025-04-07T19.06.15.848,214.540,0.271,-1.215,-0.592
1744041975867,2025-04-07T19.06.15.867,214.559,0.165,-1.168,-0.529
1744041975887,2025-04-07T19.06.15.887,214.579,0.068,-1.096,-0.552
1744041975908,2025-04-07T19.06.15.908,214.600,0.029,-1.107,-0.558
1744041975928,2025-04-07T19.06.15.928,214.620,-0.041,-1.176,-0.474
1744041975949,2025-04-07T19.06.15.949,214.641,-0.096,-1.060,-0.350
1744041975968,2025-04-07T19.06.15.968,214.660,-0.171,-0.822,-0.310
1744041975988,2025-04-07T19.06.15.988,214.680,-0.172,-0.728,-0.319
1744041976009,2025-04-07T19.06.16.009,214.701,-0.135,-0.746,-0.330
1744041976029,2025-04-07T19.06.16.029,214.721,-0.114,-0.770,-0.352
1744041976050,2025-04-07T19.06.16.050,214.742,-0.077,-0.767,-0.352
1744041976070,2025-04-07T19.06.16.070,214.762,-0.044,-0.646,-0.333
1744041976089,2025-04-07T19.06.16.089,214.781,0.014,-0.605,-0.333
1744041976110,2025-04-07T19.06.16.110,214.802,0.110,-0.596,-0.346
1744041976130,2025-04-07T19.06.16.130,214.822,0.167,-0.611,-0.350
1744041976151,2025-04-07T19.06.16.151,214.843,0.206,-0.697,-0.358
1744041976171,2025-04-07T19.06.16.171,214.863,0.234,-0.663,-0.331
1744041976192,2025-04-07T19.06.16.192,214.884,0.275,-0.685,-0.232
1744041976211,2025-04-07T19.06.16.211,214.903,0.365,-0.867,-0.252
1744041976232,2025-04-07T19.06.16.232,214.924,0.368,-0.835,-0.339
1744041976252,2025-04-07T19.06.16.252,214.944,0.376,-0.917,-0.382
1744041976273,2025-04-07T19.06.16.273,214.965,0.430,-1.092,-0.427
1744041976293,2025-04-07T19.06.16.293,214.985,0.432,-1.053,-0.446
1744041976312,2025-04-07T19.06.16.312,215.004,0.385,-0.987,-0.453
1744041976333,2025-04-07T19.06.16.333,215.025,0.333,-0.994,-0.488
1744041976353,2025-04-07T19.06.16.353,215.045,0.278,-1.048,-0.509
1744041976374,2025-04-07T19.06.16.374,215.066,0.180,-1.078,-0.553
1744041976394,2025-04-07T19.06.16.394,215.086,0.159,-1.119,-0.586
1744041976415,2025-04-07T19.06.16.415,215.107,0.055,-1.145,-0.600
1744041976434,2025-04-07T19.06.16.434,215.126,-0.034,-1.123,-0.607
1744041976454,2025-04-07T19.06.16.454,215.146,-0.067,-1.098,-0.585
1744041976475,2025-04-07T19.06.16.475,215.167,-0.054,-1.167,-0.499
1744041976495,2025-04-07T19.06.16.495,215.187,-0.104,-1.128,-0.405
1744041976516,2025-04-07T19.06.16.516,215.208,-0.167,-0.919,-0.387
1744041976536,2025-04-07T19.06.16.536,215.228,-0.167,-0.789,-0.436
1744041976555,2025-04-07T19.06.16.555,215.247,-0.115,-0.715,-0.435
1744041976576,2025-04-07T19.06.16.576,215.268,-0.085,-0.665,-0.386
1744041976596,2025-04-07T19.06.16.596,215.288,-0.040,-0.600,-0.361
1744041976617,2025-04-07T19.06.16.617,215.309,0.029,-0.606,-0.363
1744041976637,2025-04-07T19.06.16.637,215.329,0.097,-0.604,-0.358
1744041976658,2025-04-07T19.06.16.658,215.350,0.139,-0.522,-0.356
1744041976677,2025-04-07T19.06.16.677,215.369,0.194,-0.608,-0.413
1744041976697,2025-04-07T19.06.16.697,215.389,0.265,-0.691,-0.427
1744041976718,2025-04-07T19.06.16.718,215.410,0.316,-0.690,-0.386
1744041976738,2025-04-07T19.06.16.738,215.430,0.359,-0.728,-0.351
1744041976759,2025-04-07T19.06.16.759,215.451,0.420,-0.805,-0.337
1744041976778,2025-04-07T19.06.16.778,215.470,0.444,-0.811,-0.331
1744041976798,2025-04-07T19.06.16.798,215.490,0.425,-0.811,-0.339
1744041976819,2025-04-07T19.06.16.819,215.511,0.438,-0.871,-0.375
1744041976839,2025-04-07T19.06.16.839,215.531,0.399,-1.033,-0.387
1744041976860,2025-04-07T19.06.16.860,215.552,0.325,-1.113,-0.466
1744041976880,2025-04-07T19.06.16.880,215.572,0.253,-1.160,-0.615
1744041976899,2025-04-07T19.06.16.899,215.591,0.254,-1.271,-0.709
1744041976920,2025-04-07T19.06.16.920,215.612,0.177,-1.313,-0.716
1744041976940,2025-04-07T19.06.16.940,215.632,0.090,-1.203,-0.657
1744041976961,2025-04-07T19.06.16.961,215.653,0.019,-1.044,-0.587
1744041976982,2025-04-07T19.06.16.982,215.674,-0.026,-0.960,-0.583
1744041977002,2025-04-07T19.06.17.002,215.694,-0.069,-0.907,-0.606
1744041977021,2025-04-07T19.06.17.021,215.713,-0.079,-1.044,-0.540
1744041977042,2025-04-07T19.06.17.042,215.734,-0.094,-0.998,-0.414
1744041977062,2025-04-07T19.06.17.062,215.754,-0.085,-0.816,-0.279
1744041977083,2025-04-07T19.06.17.083,215.775,-0.099,-0.720,-0.211
1744041977103,2025-04-07T19.06.17.103,215.795,-0.072,-0.660,-0.234
1744041977122,2025-04-07T19.06.17.122,215.814,-0.034,-0.635,-0.286
1744041977143,2025-04-07T19.06.17.143,215.835,-0.003,-0.573,-0.308
1744041977163,2025-04-07T19.06.17.163,215.855,0.007,-0.485,-0.330
1744041977184,2025-04-07T19.06.17.184,215.876,0.063,-0.519,-0.352
1744041977204,2025-04-07T19.06.17.204,215.896,0.176,-0.618,-0.349
1744041977225,2025-04-07T19.06.17.225,215.917,0.253,-0.646,-0.315
1744041977244,2025-04-07T19.06.17.244,215.936,0.292,-0.583,-0.276
1744041977264,2025-04-07T19.06.17.264,215.956,0.342,-0.657,-0.291
1744041977285,2025-04-07T19.06.17.285,215.977,0.441,-0.797,-0.338
1744041977305,2025-04-07T19.06.17.305,215.997,0.477,-0.922,-0.388
1744041977326,2025-04-07T19.06.17.326,216.018,0.448,-1.032,-0.448
1744041977346,2025-04-07T19.06.17.346,216.038,0.335,-1.138,-0.573
1744041977365,2025-04-07T19.06.17.365,216.057,0.288,-1.198,-0.741
1744041977386,2025-04-07T19.06.17.386,216.078,0.267,-1.296,-0.800
1744041977406,2025-04-07T19.06.17.406,216.098,0.187,-1.334,-0.745
1744041977427,2025-04-07T19.06.17.427,216.119,0.074,-1.207,-0.663
1744041977447,2025-04-07T19.06.17.447,216.139,-0.007,-1.117,-0.631
1744041977466,2025-04-07T19.06.17.466,216.158,-0.023,-1.072,-0.611
1744041977487,2025-04-07T19.06.17.487,216.179,-0.082,-1.037,-0.534
1744041977507,2025-04-07T19.06.17.507,216.199,-0.159,-1.024,-0.464
1744041977528,2025-04-07T19.06.17.528,216.220,-0.183,-0.930,-0.428
1744041977548,2025-04-07T19.06.17.548,216.240,-0.167,-0.884,-0.365
1744041977569,2025-04-07T19.06.17.569,216.261,-0.174,-0.856,-0.281
1744041977588,2025-04-07T19.06.17.588,216.280,-0.196,-0.680,-0.268
1744041977608,2025-04-07T19.06.17.608,216.300,-0.142,-0.662,-0.288
1744041977629,2025-04-07T19.06.17.629,216.321,-0.108,-0.612,-0.322
1744041977649,2025-04-07T19.06.17.649,216.341,-0.041,-0.536,-0.348
1744041977670,2025-04-07T19.06.17.670,216.362,0.034,-0.476,-0.328
1744041977690,2025-04-07T19.06.17.690,216.382,0.112,-0.429,-0.298
1744041977710,2025-04-07T19.06.17.710,216.402,0.205,-0.479,-0.302
1744041977730,2025-04-07T19.06.17.730,216.422,0.313,-0.520,-0.321
1744041977751,2025-04-07T19.06.17.751,216.443,0.339,-0.588,-0.347
1744041977771,2025-04-07T19.06.17.771,216.463,0.358,-0.787,-0.396
1744041977792,2025-04-07T19.06.17.792,216.484,0.359,-0.939,-0.479
1744041977811,2025-04-07T19.06.17.811,216.503,0.347,-1.048,-0.583
1744041977831,2025-04-07T19.06.17.831,216.523,0.309,-1.170,-0.716
1744041977852,2025-04-07T19.06.17.852,216.544,0.253,-1.281,-0.826
1744041977872,2025-04-07T19.06.17.872,216.564,0.188,-1.310,-0.873
1744041977893,2025-04-07T19.06.17.893,216.585,0.150,-1.319,-0.839
1744041977913,2025-04-07T19.06.17.913,216.605,0.088,-1.244,-0.758
1744041977932,2025-04-07T19.06.17.932,216.624,0.004,-1.118,-0.688
1744041977953,2025-04-07T19.06.17.953,216.645,-0.042,-1.031,-0.642
1744041977973,2025-04-07T19.06.17.973,216.665,-0.068,-0.914,-0.613
1744041977994,2025-04-07T19.06.17.994,216.686,-0.096,-0.937,-0.564
1744041978014,2025-04-07T19.06.18.014,216.706,-0.117,-0.937,-0.484
1744041978035,2025-04-07T19.06.18.035,216.727,-0.137,-0.855,-0.385
1744041978054,2025-04-07T19.06.18.054,216.746,-0.123,-0.792,-0.288
1744041978074,2025-04-07T19.06.18.074,216.766,-0.118,-0.767,-0.247
1744041978095,2025-04-07T19.06.18.095,216.787,-0.116,-0.731,-0.281
1744041978115,2025-04-07T19.06.18.115,216.807,-0.049,-0.769,-0.318
1744041978136,2025-04-07T19.06.18.136,216.828,-0.025,-0.759,-0.343
1744041978155,2025-04-07T19.06.18.155,216.847,0.018,-0.687,-0.378
1744041978175,2025-04-07T19.06.18.175,216.867,0.087,-0.615,-0.411
1744041978196,2025-04-07T19.06.18.196,216.888,0.179,-0.555,-0.430
1744041978216,2025-04-07T19.06.18.216,216.908,0.288,-0.495,-0.418
1744041978237,2025-04-07T19.06.18.237,216.929,0.357,-0.459,-0.364
1744041978257,2025-04-07T19.06.18.257,216.949,0.375,-0.586,-0.306
1744041978276,2025-04-07T19.06.18.276,216.968,0.438,-0.812,-0.310
1744041978297,2025-04-07T19.06.18.297,216.989,0.447,-0.898,-0.355
1744041978317,2025-04-07T19.06.18.317,217.009,0.416,-0.878,-0.391
1744041978338,2025-04-07T19.06.18.338,217.030,0.417,-0.920,-0.444
1744041978358,2025-04-07T19.06.18.358,217.050,0.399,-1.053,-0.464
1744041978379,2025-04-07T19.06.18.379,217.071,0.303,-1.104,-0.500
1744041978398,2025-04-07T19.06.18.398,217.090,0.264,-1.178,-0.582
1744041978419,2025-04-07T19.06.18.419,217.111,0.229,-1.199,-0.657
1744041978439,2025-04-07T19.06.18.439,217.131,0.179,-1.156,-0.696
1744041978460,2025-04-07T19.06.18.460,217.152,0.136,-1.123,-0.653
1744041978480,2025-04-07T19.06.18.480,217.172,0.090,-1.118,-0.533
1744041978501,2025-04-07T19.06.18.501,217.193,0.042,-1.010,-0.439
1744041978520,2025-04-07T19.06.18.520,217.212,0.031,-0.946,-0.403
1744041978540,2025-04-07T19.06.18.540,217.232,-0.008,-0.948,-0.389
1744041978561,2025-04-07T19.06.18.561,217.253,-0.034,-0.978,-0.383
1744041978581,2025-04-07T19.06.18.581,217.273,-0.045,-0.904,-0.355
1744041978602,2025-04-07T19.06.18.602,217.294,-0.047,-0.757,-0.315
1744041978621,2025-04-07T19.06.18.621,217.313,-0.018,-0.622,-0.259
1744041978641,2025-04-07T19.06.18.641,217.333,0.092,-0.474,-0.149
1744041978662,2025-04-07T19.06.18.662,217.354,0.172,-0.603,-0.210
1744041978682,2025-04-07T19.06.18.682,217.374,0.177,-0.617,-0.313
1744041978703,2025-04-07T19.06.18.703,217.395,0.187,-0.662,-0.401
1744041978723,2025-04-07T19.06.18.723,217.415,0.237,-0.792,-0.474
1744041978742,2025-04-07T19.06.18.742,217.434,0.269,-0.898,-0.489
1744041978763,2025-04-07T19.06.18.763,217.455,0.254,-0.911,-0.438
1744041978783,2025-04-07T19.06.18.783,217.475,0.303,-0.710,-0.354
